Restaurant Name,Category,Dish,Price
Express Pizza - Gdańsk,Zestawy,Zestaw solo,"10,22 zł"
Express Pizza - Gdańsk,Zestawy,Zestaw sosów,"13,76 zł"
Express Pizza - Gdańsk,Zestawy,Zestaw must have,"13,49 zł"
Express Pizza - Gdańsk,Zestawy,Zestaw puszek,"14,95 zł"
Express Pizza - Gdańsk,Zestawy,Basic,"85,49 zł"
Express Pizza - Gdańsk,Zestawy,Combo,"97,49 zł"
Express Pizza - Gdańsk,Zestawy,3 pack,"127,76 zł"
Express Pizza - Gdańsk,Zestawy,All in,"146,76 zł"
Express Pizza - Gdańsk,Pizza,Margherita,"35,95 zł"
Express Pizza - Gdańsk,Pizza,Pepperoni,"41,95 zł"
Express Pizza - Gdańsk,Pizza,Hamon,"41,95 zł"
Express Pizza - Gdańsk,Pizza,Americana,"41,95 zł"
Express Pizza - Gdańsk,Pizza,Hawajska,"44,95 zł"
Express Pizza - Gdańsk,Pizza,Hot pepperoni,"44,95 zł"
Express Pizza - Gdańsk,Pizza,Express,"44,95 zł"
Express Pizza - Gdańsk,Pizza,Texas,"44,95 zł"
Express Pizza - Gdańsk,Pizza,Classic,"44,95 zł"
Express Pizza - Gdańsk,Pizza,Standard,"46,95 zł"
Express Pizza - Gdańsk,Pizza,Europejska,"46,95 zł"
Express Pizza - Gdańsk,Pizza,Spinachi,"46,95 zł"
Express Pizza - Gdańsk,Pizza,Quattro formaggi,"46,95 zł"
Express Pizza - Gdańsk,Pizza,Farmerska,"49,95 zł"
Express Pizza - Gdańsk,Pizza,Wegetariańska,"49,95 zł"
Express Pizza - Gdańsk,Pizza,Hot bacon,"49,95 zł"
Express Pizza - Gdańsk,Pizza,Marrakesh,"49,95 zł"
Express Pizza - Gdańsk,Pizza,Kanadyjska,"49,95 zł"
Express Pizza - Gdańsk,Pizza,Supreme,"52,95 zł"
Express Pizza - Gdańsk,Pizza,Super supreme,"52,95 zł"
Express Pizza - Gdańsk,Pizza,Deluxe,"52,95 zł"
Express Pizza - Gdańsk,Pizza,BBQ,"52,95 zł"
Express Pizza - Gdańsk,Pizza,Hot BBQ,"52,95 zł"
Express Pizza - Gdańsk,Pizza,Alpejska,"52,95 zł"
Express Pizza - Gdańsk,Pizza,Sweet heat,"52,95 zł"
Express Pizza - Gdańsk,Sosy,Sos czosnkowy,"5,22 zł"
Express Pizza - Gdańsk,Sosy,Sos pomidorowy,"5,22 zł"
Express Pizza - Gdańsk,Sosy,Sos pomidorowy ostry,"5,22 zł"
Express Pizza - Gdańsk,Sosy,Sos BBQ,"5,22 zł"
Express Pizza - Gdańsk,Sosy,Sos mango - jalapeño,"5,22 zł"
Express Pizza - Gdańsk,Napoje,"Coca-cola 0,33 l","6,95 zł"
Express Pizza - Gdańsk,Napoje,"Coca-cola zero 0,33 l","6,95 zł"
Express Pizza - Gdańsk,Napoje,"Fanta 0,33 l","6,95 zł"
Express Pizza - Gdańsk,Napoje,"Sprite 0,33 l","6,95 zł"
Express Pizza - Gdańsk,Napoje,"Kropla Beskidu niegazowana 0,5 l","5,95 zł"
Express Pizza - Gdańsk,Napoje,"Kropla Beskidu gazowana 0,5 l","5,95 zł"
Express Pizza - Gdańsk,Napoje,"Coca-cola 0,5 l","8,95 zł"
Express Pizza - Gdańsk,Napoje,"Coca-cola zero 0,5 l","8,95 zł"
Express Pizza - Gdańsk,Napoje,"Fanta 0,5 l","8,95 zł"
Express Pizza - Gdańsk,Napoje,"Sprite 0,5 l","8,95 zł"
Express Pizza - Gdańsk,Napoje,"Fuze tea brzoskwiniowa 0,5 l","8,95 zł"
Express Pizza - Gdańsk,Napoje,"Fuze tea cytrynowa 0,5 l","8,95 zł"
Express Pizza - Gdańsk,Napoje,"Coca-cola 0,85 l","9,95 zł"
Express Pizza - Gdańsk,Napoje,"Coca-cola zero 0,85 l","9,95 zł"
Express Pizza - Gdańsk,Napoje,"Fanta 0,85 l","9,95 zł"
Express Pizza - Gdańsk,Napoje,"Sprite 0,85 l","9,95 zł"
Express Pizza Gdańsk - Chełm,Zestawy,Zestaw solo,"10,22 zł"
Express Pizza Gdańsk - Chełm,Zestawy,Zestaw sosów,"13,76 zł"
Express Pizza Gdańsk - Chełm,Zestawy,Zestaw must have,"13,49 zł"
Express Pizza Gdańsk - Chełm,Zestawy,Zestaw puszek,"14,95 zł"
Express Pizza Gdańsk - Chełm,Zestawy,Basic,"85,49 zł"
Express Pizza Gdańsk - Chełm,Zestawy,Combo,"97,49 zł"
Express Pizza Gdańsk - Chełm,Zestawy,3 pack,"127,76 zł"
Express Pizza Gdańsk - Chełm,Zestawy,All in,"146,76 zł"
Express Pizza Gdańsk - Chełm,Pizza,Margherita,"35,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Pepperoni,"41,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Hamon,"41,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Americana,"41,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Hawajska,"44,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Hot pepperoni,"44,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Express,"44,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Texas,"44,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Classic,"44,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Standard,"46,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Europejska,"46,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Spinachi,"46,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Quattro formaggi,"46,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Farmerska,"49,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Wegetariańska,"49,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Hot bacon,"49,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Marrakesh,"49,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Kanadyjska,"49,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Supreme,"52,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Super supreme,"52,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Deluxe,"52,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,BBQ,"52,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Hot BBQ,"52,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Alpejska,"52,95 zł"
Express Pizza Gdańsk - Chełm,Pizza,Sweet heat,"52,95 zł"
Express Pizza Gdańsk - Chełm,Sosy,Sos czosnkowy,"5,22 zł"
Express Pizza Gdańsk - Chełm,Sosy,Sos pomidorowy,"5,22 zł"
Express Pizza Gdańsk - Chełm,Sosy,Sos pomidorowy ostry,"5,22 zł"
Express Pizza Gdańsk - Chełm,Sosy,Sos BBQ,"5,22 zł"
Express Pizza Gdańsk - Chełm,Sosy,Sos mango - jalapeño,"5,22 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Coca-cola 0,33 l","6,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Coca-cola zero 0,33 l","6,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Fanta 0,33 l","6,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Sprite 0,33 l","6,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Kropla Beskidu niegazowana 0,5 l","5,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Kropla Beskidu gazowana 0,5 l","5,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Coca-cola 0,5 l","8,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Coca-cola zero 0,5 l","8,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Fanta 0,5 l","8,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Sprite 0,5 l","8,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Fuze tea brzoskwiniowa 0,5 l","8,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Fuze tea cytrynowa 0,5 l","8,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Coca-cola 0,85 l","9,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Coca-cola zero 0,85 l","9,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Fanta 0,85 l","9,95 zł"
Express Pizza Gdańsk - Chełm,Napoje,"Sprite 0,85 l","9,95 zł"
Palec Do Budki,Startery,Marynowane oliwki,"19,00 zł"
Palec Do Budki,Startery,Foccacia,"19,00 zł"
Palec Do Budki,Startery,Krem z pomidorów,"26,00 zł"
Palec Do Budki,Startery,Caprese,"29,00 zł"
Palec Do Budki,Startery,Burrata e anchois,"35,00 zł"
Palec Do Budki,Startery,Burrata e san daniele,"38,00 zł"
Palec Do Budki,Startery,Krewetki w marynacie,"44,00 zł"
Palec Do Budki,Startery,Krewetki spianata,"44,00 zł"
Palec Do Budki,Startery,Tatar wołowy,"41,00 zł"
Palec Do Budki,Startery,Carpaccio z ośmiornicy,"44,00 zł"
Palec Do Budki,Startery,Carpaccio wołowe,"42,00 zł"
Palec Do Budki,Startery,Antipasti,"89,00 zł"
Palec Do Budki,Pizze Rosse,Marinara,"28,00 zł"
Palec Do Budki,Pizze Rosse,Margheritta,"29,00 zł"
Palec Do Budki,Pizze Rosse,El vegano,"31,00 zł"
Palec Do Budki,Pizze Rosse,Salami,"38,00 zł"
Palec Do Budki,Pizze Rosse,Diavola,"39,00 zł"
Palec Do Budki,Pizze Rosse,Cotto,"39,00 zł"
Palec Do Budki,Pizze Rosse,Nduja,"39,00 zł"
Palec Do Budki,Pizze Rosse,Crudo,"41,00 zł"
Palec Do Budki,Pizze Speciali,Formaggio caprino,"39,00 zł"
Palec Do Budki,Pizze Speciali,Cipolla,"41,00 zł"
Palec Do Budki,Pizze Speciali,Porro,"41,00 zł"
Palec Do Budki,Pizze Speciali,Tartufo,"43,00 zł"
Palec Do Budki,Pizze Speciali,Liberta,"44,00 zł"
Palec Do Budki,Pizze Speciali,La crema,"46,00 zł"
Palec Do Budki,Pizze Speciali,Breasola,"46,00 zł"
Palec Do Budki,Pizze Speciali,Burrata,"46,00 zł"
Palec Do Budki,Pizze Speciali,Tartufo crema,"46,00 zł"
Palec Do Budki,Pizze Speciali,'Nduja miele peperoncino,"46,00 zł"
Palec Do Budki,Pizze Speciali,Gamberi,"47,00 zł"
Palec Do Budki,Pizze Speciali,Crudo straciatella,"47,00 zł"
Palec Do Budki,Pizze Speciali,Burrata ventricina,"48,00 zł"
Palec Do Budki,Pizze Speciali,San daniele,"48,00 zł"
Palec Do Budki,Pizze Bianche,Tonno,"37,00 zł"
Palec Do Budki,Pizze Bianche,Basilico e mortadella,"37,00 zł"
Palec Do Budki,Pizze Bianche,Carbonara bianco,"38,00 zł"
Palec Do Budki,Pizze Bianche,4 Formaggio,"39,00 zł"
Palec Do Budki,Pizze Bianche,Verde,"39,00 zł"
Palec Do Budki,Pizze Bianche,Gorgonzola pera,"39,00 zł"
Palec Do Budki,Domowe lemoniady,Cytryna-pomarańcza,"14,00 zł"
Palec Do Budki,Domowe lemoniady,Malina,"16,00 zł"
Palec Do Budki,Domowe lemoniady,Mango,"16,00 zł"
Palec Do Budki,Napoje zimne,"Redbull 0,25 l","12,00 zł"
Na Okrągło,Pizza,Marinara,"23,00 zł"
Na Okrągło,Pizza,Margherita,"28,00 zł"
Na Okrągło,Pizza,Capriciosa,"32,00 zł"
Na Okrągło,Pizza,Hawajska,"32,00 zł"
Na Okrągło,Pizza,Wegetariana,"36,00 zł"
Na Okrągło,Pizza,Salami,"34,00 zł"
Na Okrągło,Pizza,Szpinak,"37,00 zł"
Na Okrągło,Pizza,Pancetta,"37,00 zł"
Na Okrągło,Pizza,Cztery sery,"36,00 zł"
Na Okrągło,Pizza,Spianata Picante 🌶,"37,00 zł"
Na Okrągło,Pizza,Parma,"40,00 zł"
Na Okrągło,Pizza,Truflowa,"40,00 zł"
Na Okrągło,Napoje,Sok Cappy Pomarańcza,"8,00 zł"
Na Okrągło,Napoje,Coca Cola,"6,00 zł"
Na Okrągło,Napoje,Sok Cappy Jabłko,"8,00 zł"
My Kebab,Wolt Specials,Mega rollo z frytkami  40 cm -20%,Brak danych
My Kebab,Wolt Specials,Rollo wegetariańskie﻿ 🌿 -20%,Brak danych
My Kebab,Wolt Specials,Kebab na talerzu -20%,Brak danych
My Kebab,Wolt Specials,Kebab szefa mega rollo 40 cm -20%,Brak danych
My Kebab,Wolt Specials,Kebab szefa box duży -20%,Brak danych
My Kebab,Durum kebab ,Rollo wegetariańskie﻿ 🌿,"24,00 zł"
My Kebab,Durum kebab ,Rollo 30 cm,"27,00 zł"
My Kebab,Durum kebab ,Rollo z frytkami  30 cm,"32,00 zł"
My Kebab,Durum kebab ,Mega rollo 40 cm,"36,00 zł"
My Kebab,Durum kebab ,Mega rollo z frytkami  40 cm,"41,00 zł"
My Kebab,Durum kebab ,Kebab szefa rollo 30 cm,"33,00 zł"
My Kebab,Durum kebab ,Kebab szefa mega rollo 40 cm,"43,00 zł"
My Kebab,Kebab bułka 🥙,Bułka średnia,"27,00 zł"
My Kebab,Kebab bułka 🥙,Bułka duża,"33,00 zł"
My Kebab,Kebab bułka 🥙,Bułka średnia z frytkami,"32,00 zł"
My Kebab,Kebab bułka 🥙,Bułka duża z frytkami,"36,00 zł"
My Kebab,Kebab bułka 🥙,Bułka wegetariańska 🌿,"24,00 zł"
My Kebab,Kebab bułka 🥙,Kebab szefa w bułce,"33,00 zł"
My Kebab,Kebab bułka 🥙,Kebab szefa w bułce duży,"38,00 zł"
My Kebab,Box,Box średni,"27,00 zł"
My Kebab,Box,Box duży,"33,00 zł"
My Kebab,Box,Box z frytkami średni,"32,00 zł"
My Kebab,Box,Box duży z frytkami,"36,00 zł"
My Kebab,Box,Kebab szefa box średni,"33,00 zł"
My Kebab,Box,Kebab szefa box duży,"38,00 zł"
My Kebab,Kebab na talerzu,Kebab na talerzu,"39,00 zł"
My Kebab,Burger,Burger mały,"23,00 zł"
My Kebab,Burger,Burger duży,"27,00 zł"
My Kebab,Falafel,Falafel w naleśniku 4 szt,"27,00 zł"
My Kebab,Falafel,Falafel na talerzu 6 szt,"32,00 zł"
My Kebab,Hot-dog 🌭,Hot-dog średni,"22,00 zł"
My Kebab,Hot-dog 🌭,Hot-dog duży,"26,00 zł"
My Kebab,Dodatki,Frytki,"20,00 zł"
My Kebab,Napoje,"Kropla Beskidu gazowana 0,5 l","8,00 zł"
My Kebab,Napoje,"Kropla Beskidu niegazowana 0,5 l","8,00 zł"
My Kebab,Napoje,"Ayran 0,25 l","8,00 zł"
My Kebab,Napoje,"Coca-Cola 0,5 l","10,00 zł"
My Kebab,Napoje,"Coca-Cola zero 0,5 l","10,00 zł"
My Kebab,Napoje,"Fanta 0,5 l","10,00 zł"
My Kebab,Napoje,"Sprite 0,5 l","10,00 zł"
My Kebab,Napoje,"Fuze tea brzoskwiniowa 0,5 l","10,00 zł"
My Kebab,Napoje,"Fuze tea cytrynowa 0,5 l","10,00 zł"
Sun Rise Kebab,Kebab rollo,Kebab Rollo,Brak danych
Sun Rise Kebab,Kebab rollo,Kebab Rollo z serem,Brak danych
Sun Rise Kebab,Kebab rollo,Kebab Rollo MEGA,Brak danych
Sun Rise Kebab,Kebab boxy,Kebab box z warzywami,Brak danych
Sun Rise Kebab,Dania wegetariańskie,Falafel Rollo,Brak danych
Sun Rise Kebab,Napoje,Pepsi 330 ml,"6,90 zł"
Sun Rise Kebab,Napoje,Pepsi zero 330l,"6,90 zł"
Sun Rise Kebab,Napoje,Pepsi 500 ml,"8,90 zł"
Sun Rise Kebab,Napoje,Pepsi zero 500 ml,"8,90 zł"
Sun Rise Kebab,Napoje,Mirinda 500 ml,"8,90 zł"
Sun Rise Kebab,Napoje,7up 500 ml,"8,90 zł"
Sun Rise Kebab,Napoje,AYRAN,"6,90 zł"
Warzywina,Wolt Specials,Klasyk Rollo -20%,Brak danych
Warzywina,Wolt Specials,Spicy Rollo -20%,Brak danych
Warzywina,Wolt Specials,Serowy Rollo -20%,Brak danych
Warzywina,Wolt Specials,Kimchi Rollo -20%,Brak danych
Warzywina,Kebsik w bułce,Klasyk w bułce,"34,90 zł"
Warzywina,Kebsik w bułce,Spicy w bułce,"35,90 zł"
Warzywina,Kebsik w bułce,Kimchi w bułce,"37,90 zł"
Warzywina,Kebsik Rollo,Klasyk Rollo,"31,90 zł"
Warzywina,Kebsik Rollo,Spicy Rollo,"32,90 zł"
Warzywina,Kebsik Rollo,Kimchi Rollo,"34,90 zł"
Warzywina,Kebsik Rollo XL,Klasyk Rollo XL,"35,90 zł"
Warzywina,Kebsik Rollo XL,Kimchi Rollo XL,"38,90 zł"
Warzywina,Burgery,Nieschabowy Burger,"34,90 zł"
Warzywina,Burgery,Fasola 2.0 Burger,"36,90 zł"
Warzywina,Burgery,Szarpanina Burger,"38,90 zł"
Warzywina,Burgery,Batat z kimchi Burger,"37,90 zł"
Warzywina,Obiady,Nieschabowy Obiad,"36,90 zł"
Warzywina,Obiady,Fasola 2.0 Obiad,"38,90 zł"
Warzywina,Obiady,Szarpanina Obiad,"39,90 zł"
Warzywina,Obiady,Batat z kimchi Obiad,"38,90 zł"
Warzywina,Sałatki,Nieschabowy Sałatka,"36,90 zł"
Warzywina,Sałatki,Fasola 2.0 Sałatka,"38,90 zł"
Warzywina,Sałatki,Szarpanina Sałatka,"39,90 zł"
Warzywina,Sałatki,Batat z kimchi Sałatka,"37,90 zł"
Warzywina,Wrapy,Nieschabowy Wrap,"34,90 zł"
Warzywina,Wrapy,Fasola 2.0 Wrap,"36,90 zł"
Warzywina,Wrapy,Szarpanina Wrap,"37,90 zł"
Warzywina,Wrapy,Batat z kimchi Wrap,"36,90 zł"
Warzywina,Sosy,Sos pomidorowo-śliwkowy,"3,90 zł"
Warzywina,Sosy,Sos czosnkowo-pietruszkowy,"3,90 zł"
Warzywina,Sosy,Sos musztardowo-karmelowy,"3,90 zł"
Warzywina,Sosy,Sos spicy mayo,"3,90 zł"
Warzywina,Sosy,Sos chipotle HOT!,"3,90 zł"
Warzywina,Ziemniaki,Pieczone ziemniaki,"14,90 zł"
Warzywina,Ziemniaki,Pieczone ziemniaki z sosem,"16,90 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Margherita,"30,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Vegetariana,"33,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Vege e Pesto,"33,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Gorgonzola,"34,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Salami,"34,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Cotto e Funghi,"34,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Hawaii,"34,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Salami Piccante,"35,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Quattro Formaggi,"37,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Tonno e Cipola,"37,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Prosciutto e Rucola,"41,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Di Tartuffa,"42,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Pancetta e Cotto,"44,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Anchois,"40,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Pesto,"41,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza 'nduja,"40,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Pera,"40,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Gamberi,"43,00 zł"
Oliwa do Ognia - Wrzeszcz,Pizza,Pizza Miesiąca,"41,00 zł"
Oliwa do Ognia - Wrzeszcz,Oliwy,Oliwa czosnkowa,"3,00 zł"
Oliwa do Ognia - Wrzeszcz,Oliwy,Oliwa naturalna,"3,00 zł"
Oliwa do Ognia - Wrzeszcz,Oliwy,Oliwa pikantna,"3,00 zł"
Oliwa do Ognia - Wrzeszcz,Oliwy,Oliwa cytrynowa,"3,00 zł"
Oliwa do Ognia - Wrzeszcz,Oliwy,Oliwa rozmarynowa,"3,00 zł"
Oliwa do Ognia - Wrzeszcz,Oliwy,Oliwa bazyliowa,"3,00 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"Pepsi Max 0,5l","9,00 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"7UP 0,5l","9,00 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"Mirinda Orange 0,5l","9,00 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"Lemon Soda 0,33l","10,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"Mojito Soda 0,33l 1","10,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"On Lemon Matchbata 0,33l","10,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"On Lemon Rabarbar 0,33l","10,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"On Lemon Agrest 0,33l","10,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"On Lemon Gruszka 0,33l","10,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"Kropla Beskidu woda gazowana 0,5l","8,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"Kropla Beskidu woda niegazowana 0,5l","8,50 zł"
Oliwa do Ognia - Wrzeszcz,Napoje,"On Lemon Pomarańcza 0,33l","10,50 zł"
Oliwa do Ognia - Wrzeszcz,Bestseller,Pizza Salami,"34,00 zł"
Oliwa do Ognia - Wrzeszcz,Bestseller,Pizza Prosciutto e Rucola,"41,00 zł"
Oliwa do Ognia - Wrzeszcz,Bestseller,Pizza Di Tartuffa,"42,00 zł"
Avocado Vegan Bistro,Dania dnia,Spaghetti w sosie cytrynowym,"41,50 zł"
Avocado Vegan Bistro,Dania dnia,Kotlety jaglano-ciecierzycowe (gf),"37,50 zł"
Avocado Vegan Bistro,Dania główne,Sojowy schabowy,"40,50 zł"
Avocado Vegan Bistro,Dania główne,Krokiety ze szpinakiem,"40,50 zł"
Avocado Vegan Bistro,Dania główne,Krokiety z soczewicą,"40,50 zł"
Avocado Vegan Bistro,Dania główne,Krokiety mix,"40,50 zł"
Avocado Vegan Bistro,Dania główne,Gołąbek (gf),"39,50 zł"
Avocado Vegan Bistro,Dania główne,Pielmieni,"41,50 zł"
Avocado Vegan Bistro,Dania główne,Kopytka szpinakowo-bazyliowe,"41,50 zł"
Avocado Vegan Bistro,Desery,Tapioka z owocami (gf),"12,00 zł"
Avocado Vegan Bistro,Desery,Pudding czekoladowy z masłem orzechowym (gf),"12,00 zł"
Avocado Vegan Bistro,Desery,Panna cotta z owocami (gf),"12,00 zł"
Avocado Vegan Bistro,Desery,Red Velvet,"19,50 zł"
Avocado Vegan Bistro,Desery,"Nerkownik limonkowo kokosowy (gf, sf)","19,50 zł"
Avocado Vegan Bistro,Desery,"Nerkownik laskowy (gf, sf)","19,50 zł"
Avocado Vegan Bistro,Desery,Tofurnik pistacjowy,"21,50 zł"
Avocado Vegan Bistro,Desery,Tort czekoladowy z kremem truskawkowym,"19,50 zł"
Avocado Vegan Bistro,Dodatki,Zestaw surówek,"15,50 zł"
Avocado Vegan Bistro,Dodatki,Sos do wyboru,"3,00 zł"
Avocado Vegan Bistro,Dodatki,Puree ziemniaczane,"9,50 zł"
Avocado Vegan Bistro,Dodatki,Krokiet ze szpinakiem,"12,00 zł"
Avocado Vegan Bistro,Dodatki,Krokiet z soczewicą,"12,00 zł"
Avocado Vegan Bistro,Dodatki,Gołąbek,"14,00 zł"
Avocado Vegan Bistro,Dodatki,Sojowy schabowy,"13,00 zł"
Avocado Vegan Bistro,Dodatki,Kotlet warzywny dnia,"8,00 zł"
Avocado Vegan Bistro,Sztućce,Sztućce,"0,00 zł"
Avocado Vegan Bistro,Napoje zimne,Woda niegazowana,"6,00 zł"
Avocado Vegan Bistro,Napoje zimne,Woda gazowana,"6,00 zł"
Avocado Vegan Bistro,Napoje zimne,Sok tłoczony bez cukru,"9,00 zł"
Avocado Vegan Bistro,Napoje zimne,On Lemon,"12,00 zł"
Avocado Vegan Bistro,Napoje zimne,Mio Mio Mate,"16,00 zł"
Avocado Vegan Bistro,Napoje zimne,Kombucha FYK,"14,00 zł"
Mąka i Kawa Stacja Food Hall,Wolt Specials,Siciliana Margherita🌱 -30%,Brak danych
Mąka i Kawa Stacja Food Hall,Wolt Specials,Siciliana Napoli -30%,Brak danych
Mąka i Kawa Stacja Food Hall,Wolt Specials,Siciliana Genovese🌱 -30%,Brak danych
Mąka i Kawa Stacja Food Hall,Zestaw kibica,Siciliana Peperoni + Cotto + Vegetariana + Salami mascarpone + 2 pepsi gratis,"164,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Margherita🌱,"36,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Vegetariana🌱,"38,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Cotto,"40,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Napoli,"40,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Peperoni,"40,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Diavola🌶🌶,"42,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Genovese🌱,"44,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Salami Mascarpone🌶,"46,00 zł"
Mąka i Kawa Stacja Food Hall,Pizza Siciliana ,Siciliana Tartufo🌶,"48,00 zł"
Mąka i Kawa Stacja Food Hall,Napoje,Sok Yoga Jabłko,"10,00 zł"
Mąka i Kawa Stacja Food Hall,Napoje,Sok Yoga Pomarańcza,"10,00 zł"
Mąka i Kawa Stacja Food Hall,Napoje,Pepsi,"11,00 zł"
Mąka i Kawa Stacja Food Hall,Napoje,Pepsi Max,"11,00 zł"
Mąka i Kawa Stacja Food Hall,Napoje,Aranciata,"12,00 zł"
Mąka i Kawa Stacja Food Hall,Napoje,Lemonsoda,"12,00 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Pizza Twister Pepperoni,"22,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Pizza Twister Cztery Sery,"22,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Pizza Twister Texas,"22,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Big Box Pizza Twister Pepperoni,"38,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Pizza Twister Hawajski,"22,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Zestaw Pizza Twister Pepperoni,"32,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Zestaw Pizza Twister Hawajski,"32,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Zestaw Pizza Twister Texas,"32,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Zestaw Pizza Twister Cztery Sery,"32,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Big Box Pizza Twister Hawajski,"38,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Big Box Pizza Twister Texas,"38,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Big Box Pizza Twister Cztery Sery,"38,99 zł"
KFC Gdańsk ECE,PIZZA TWISTERS,Pizza Twister Diavola,"22,99 zł"
